query_idx,phase,user_id,user_profile,question,category,difficulty,source,compute,score,cache_hit,ensemble_size
6992,Насыщение,184,regular,Что такое метаболический синдром?,Заболевания и питание,medium,expert,0.1,86.4,True,0
6993,Насыщение,158,active,Что такое гипервитаминоз?,Микронутриенты и витамины,hard,expert,4.25,84.6,False,3
6994,Насыщение,396,regular,Какие продукты богаты клетчаткой?,Макронутриенты,medium,expert,0.1,85.7,True,0
6995,Насыщение,278,regular,Вопрос по теме «Общие вопросы» #11,Общие вопросы,medium,expert,0.1,85.5,True,0
6996,Насыщение,66,active,"Можете рассказать, вопрос по теме «БАДы и добавки» #15?",БАДы и добавки,easy,user,0.06,90.3,True,0
6997,Насыщение,250,regular,Что такое органическая еда?,Общие вопросы,easy,expert,0.06,88.6,True,0
6998,Насыщение,48,casual,Вопрос по теме «Спортивное питание» #11,Спортивное питание,easy,expert,0.06,89.4,True,0
6999,Насыщение,269,loyal,"Подскажите, вопрос по теме «Основы нутрициологии» #19?)",Основы нутрициологии,medium,user,0.1,86.2,True,0
7000,Насыщение,211,new,"Верно ли, что что такое сахарный диабет 2 типа — как думаете",Заболевания и питание,medium,user,0.1,86.2,True,0
7001,Насыщение,133,new,Когда лучше принимать протеин?,Спортивное питание,easy,expert,0.06,88.5,True,0
7002,Насыщение,371,casual,"Посоветуйте, что такое инсулинорезистентность интересно узна",Заболевания и питание,medium,user,0.1,86.7,True,0
7003,Насыщение,397,casual,Интересует такой вопрос: вопрос по теме «Макронутриенты» #20,Макронутриенты,easy,user,0.06,89.7,True,0
7004,Насыщение,310,new,"Верно ли, что что такое электролиты? А то я запутался?",Спортивное питание,medium,user,0.1,86.3,True,0
7005,Насыщение,308,new,Что такое КБЖУ?,Основы нутрициологии,hard,expert,0.16000000000000003,79.7,True,0
7006,Насыщение,114,new,"Подскажите, вопрос по теме «Спортивное питание» #20 подскажи",Спортивное питание,medium,user,0.1,85.5,True,0
7007,Насыщение,480,regular,"Хотелось бы узнать, вопрос по теме «Заболевания и питание» #",Заболевания и питание,easy,user,0.06,89.5,True,0
7008,Насыщение,92,new,Интересует такой вопрос: вопрос по теме «БАДы и добавки» #16,БАДы и добавки,easy,user,1.51,97.2,False,2
7009,Насыщение,389,casual,"Верно ли, что вопрос по теме «Заболевания и питание» #20 — э",Заболевания и питание,medium,user,2.51,96.2,False,2
7010,Насыщение,88,loyal,"В интернете пишут, что такое IG-диета?)",Диеты и режимы,easy,user,0.45,93.8,False,1
7011,Насыщение,224,loyal,Что такое анемия?,Микронутриенты и витамины,easy,expert,0.06,89.5,True,0
7012,Насыщение,240,regular,"В интернете пишут, что такое антиоксиданты интересно узнать?",Основы нутрициологии,easy,user,0.49,91.0,False,1
7013,Насыщение,468,casual,Что такое BCAA?),Спортивное питание,easy,user,0.06,90.6,True,0
7014,Насыщение,250,regular,Вопрос по теме «Общие вопросы» #18,Общие вопросы,easy,expert,0.06,89.4,True,0
7015,Насыщение,347,regular,"Подскажите пожалуйста, что такое КБЖУ что посоветуете?",Основы нутрициологии,easy,user,0.49,90.6,False,1
